name,alt_name,ra,dec,vmag,multiple,class,ads,ads_comp,bii,bv_color,bv_uncert,cdec,cdec_1950,cra,cra_1950,dec_1900,dec_1950,dm_cat,dm_num,fk5,glat,glon,hd,hr,ir_flag,lii,m_cnt,m_id,m_mdiff,m_sep,note,par_code,parallax,pmdec,pmra,ra_1900,ra_1950,radvel,radvel_comm,ri_code,ri_color,rotvel,rotvel_comm,rotvel_uncert,sao,spect_code,spect_type,ub_color,ub_uncert,var_id,vmag_code,vmag_uncert,ra_deg,dec_deg,distance_pc,distance_ly,ra_rad,dec_rad,x,y,z,brightness_class,spectral_main
HR 8531,          ,22 24 56.40,-57 47 49.9,5.32,,                                          STAR G3IV,,,-50.0393,0.67,,-574750.0,-580304.0,222456.4,222139.0,-58.28333,-58.0512,,,,-50.04,332.61,212330.0,8531,,332.602,,    ,7.6,81.0,    ,        ,0.058,-0.343,0.143,334.575,335.4124,8.0,           ,,0.39,,,,247441.0,          ,G3IV              ,0.13,,         ,         ,,336.235,-57.79719444444444,17241.379310344826,56233.79310344827,5.868407810443134,-1.0087513414709304,8409.129150113424,-3702.7334210820686,-14589.087451664043,Moderate,G
HR 8316,Mu  Cep   ,21 43 30.41,+58 46 48.0,4.08,,                                           STAR M2I,15271.0,,4.3151,2.35,,584648.0,583301.0,214330.4,214158.5,58.31667,58.5502,,,,4.32,100.6,206936.0,8316,,100.595,3.0,AB  ,8.3,19.5,*   ,        ,0.003,-0.003,0.003,325.11167,325.4936,19.0,V          ,,1.76,,,,33693.0,e         ,M2-Ia             ,2.42,,Mu  Cep  ,         ,,325.87670833333334,58.78,333333.3333333333,1087186.6666666665,5.68762151597791,1.025904534322267,143028.88903507811,-96922.65781693511,285061.1275046174,Moderate,M
HR 8181,Gam Pav   ,21 26 26.59,-65 21 58.0,4.22,,                                           STAR F6V,,,-40.2922,0.49,,-652158.0,-653458.0,212626.6,212220.9,-65.81667,-65.5828,,,805.0,-40.29,328.14,203608.0,8181,,328.157,,    ,,,    ,        ,0.111,0.799,0.079,319.545,320.5872,-30.0,           ,,0.3,8.0,,,254999.0,          ,F6V               ,-0.12,,13689    ,         ,,321.61079166666667,-65.36611111111111,9009.009009009009,29383.42342342342,5.613167224528875,-1.1408538581133378,2943.3035726942,-2331.9311730654695,-8189.096678355711,Moderate,F
HR 8478,16Lam PsA ,22 14 18.79,-27 46 00.8,5.43,,                                         STAR B8III,,,-55.2854,-0.16,,-274601.0,-280056.0,221418.8,221129.1,-28.25,-28.0155,,-2817653.0,838.0,-55.28,22.58,210934.0,8478,,22.582,,    ,,,    ,        ,0.012,0.002,0.026,332.16125,332.8712,-6.0,           ,,,38.0,,,190985.0,          ,B8III             ,-0.55,,         ,         ,,333.5782916666667,-27.76688888888889,83333.33333333333,271796.6666666666,5.822039502761297,-0.4846236341465411,66035.14527112064,-32811.32141906081,-38822.94708289826,Moderate,B
HR 5793,5Alp CrB  ,15 34 41.30,+26 42 52.9,2.23,,                                           STAR A0V,,,53.7723,-0.02,,264253.0,265250.0,153441.3,153234.6,27.05,26.8806,,,578.0,53.77,41.87,139006.0,5793,,41.8697,,    ,,,*   ,        ,0.045,-0.089,0.121,232.61333,233.1442,2.0,SBO        ,,-0.04,133.0,,,83893.0,          ,A0V+G5V           ,-0.02,,Alp CrB  ,         ,,233.67208333333332,26.714694444444444,22222.222222222223,72479.11111111111,4.078347224161233,0.4662593767197929,-11759.33549177084,-15992.058381572127,9989.957858079006,Bright,A
HR 4499,          ,11 40 53.59,-62 05 24.0,4.94,,                                           STAR G3I,,,-0.34,1.15,,-620524.0,-614846.0,114053.6,113831.0,-61.53333,-61.8127,,,,-0.34,294.78,101570.0,4499,,294.779,,    ,,,    ,        ,0.025,0.008,-0.02,174.04083,174.6291,14.0,SB         ,,0.57,,,,251535.0,          ,G3Ib              ,0.81,,         ,         ,,175.22329166666665,-62.09,40000.0,130462.4,3.0582233657656754,-1.0836749325632793,-18658.332026819124,1559.145776715164,-35347.35789877267,Moderate,G
HR 3180,          ,08 05 04.01,-53 06 29.2,5.53,,                                         STAR K3III,,,-11.3017,1.34,,-530629.0,-525751.0,80504.0,80346.3,-52.81667,-52.9642,,,,-11.3,267.42,67364.0,3180,,267.421,,    ,,,    ,        ,0.02,-0.006,0.034,120.6175,120.9428,18.0,           ,,,,,,235735.0,          ,K3-4III           ,1.6,,         ,         ,,121.26670833333336,-53.108111111111114,50000.0,163078.0,2.1165033334723122,-0.926911398403873,-15578.64354154161,25655.937626052997,-39988.48246600091,Moderate,K
HR 4946,39    Com ,13 06 21.19,+21 09 11.9,5.99,,                                           STAR F4V,,,83.1253,0.39,,210912.0,212514.0,130621.2,130354.7,21.68333,21.4205,,,1339.0,83.13,333.39,113848.0,4946,,333.377,,    ,3.0,1.2,*   ,        ,0.03,-0.046,-0.069,195.37,195.9781,1.0,           ,,,30.0,,,82650.0,          ,F4V               ,0.0,,         ,         ,,196.58829166666666,21.153305555555555,33333.333333333336,108718.66666666667,3.4311129604542643,0.3691948296248527,-29793.450243008665,-8875.18434162033,12028.821082331204,Moderate,F
HR 486 ,          ,01 39 47.40,-56 11 53.2,5.87,,                                           STAR K0V,,,-59.6607,0.9,,-561153.0,-562703.0,13947.4,13755.6,-56.7,-56.451,,,,-59.66,289.6,10360.0,486,,289.597,,    ,0.1,10.8,*   ,        ,0.152,-0.02,0.31,23.99958,24.4816,23.0,SB         ,,,,,,232492.0,          ,K0V               ,0.59,,         ,         ,,24.9475,-56.19811111111111,6578.9473684210525,21457.631578947367,0.4354160151412854,-0.9808420722904977,3318.52037978646,1543.7511037992394,-5466.882429220044,Moderate,K
HR 6930,Gam Sct   ,18 29 11.90,-14 33 56.9,4.7,,                                           STAR A3V,,,-1.789,0.06,,-143357.0,-143558.0,182911.9,182620.8,-14.61667,-14.5995,,,696.0,-1.79,17.46,170296.0,6930,,17.4631,,    ,,,    ,        ,0.025,-0.002,0.003,275.87417,276.5869,-41.0,V?         ,,0.05,223.0,,,161520.0,          ,A3Vn              ,0.06,,         ,         ,,277.2995833333334,-14.565805555555556,40000.0,130462.4,4.83979074357506,-0.2542212651497263,4918.947952292412,-38400.61154616201,-10059.671163781039,Moderate,A
HR 927 ,52    Ari ,03 05 26.71,+25 15 19.1,6.8,,                                           STAR B7V,2336.0,,-28.4668,-0.02,,251519.0,250343.0,30526.7,30230.4,24.85,25.0619,,,,-28.47,157.53,19134.0,927,,157.533,5.0,AB  ,0.0,0.2,*   ,D       ,0.004,-0.008,0.002,44.89417,45.6266,9.0,           ,,,,,,75723.0,          ,B7V               ,-0.38,,         ,         ,,46.361291666666666,25.255305555555555,250000.0,815390.0,0.8091571850607427,0.44078823554166013,156036.2593945324,163632.71081300257,106663.12252203414,Faint,B
HR 5247,9    Boo  ,13 56 34.20,+27 29 30.8,5.01,,                                         STAR K3III,,,75.5378,1.42,,272931.0,274408.0,135634.2,135417.3,27.96667,27.7357,,,,75.54,38.12,121710.0,5247,,38.1174,,    ,,,*   ,        ,0.008,-0.048,0.028,208.00083,208.5721,-40.0,           ,,0.75,19.0,,,83084.0,v         ,K3III             ,1.72,,6502     ,         ,,209.14249999999998,27.49188888888889,125000.0,407695.0,3.6502252308522403,0.4798239787035567,-96847.78917824583,-53998.92030572672,57702.87979903451,Moderate,K
HR 6459,43    Oph ,17 23 21.60,-28 08 35.2,5.35,,                                         STAR K5III,,,4.5398,1.55,,-280835.0,-280549.0,172321.6,172012.6,-28.03333,-28.0969,,-2813081.0,,4.54,358.02,157236.0,6459,,358.019,,    ,,,    ,        ,0.028,-0.031,0.004,259.26625,260.0526,-14.0,           ,,,,,,185350.0,          ,K5III             ,1.8,,         ,         ,,260.84,-28.14311111111111,35714.28571428571,116484.2857142857,4.552516820902008,-0.4911899506434886,-5013.252856825915,-31090.26921813255,-16845.55311704542,Moderate,K
HR 5577,59    Hya ,14 58 39.19,-27 39 25.9,5.65,,                                           STAR A4V,9453.0,,27.2764,0.24,,-273926.0,-272729.0,145839.2,145541.1,-27.25,-27.458,,-2710148.0,,27.28,334.61,132219.0,5577,,334.613,,    ,0.3,0.4,*   ,D       ,0.008,-0.01,-0.042,223.18333,223.9212,-10.0,           ,,0.14,,,,183058.0,          ,A4V+A6V           ,0.14,,         ,         ,,224.66329166666665,-27.657194444444443,125000.0,407695.0,3.921114147951672,-0.4827091049198395,-78747.87841531764,-77827.72482343971,-58022.55504451089,Moderate,A
HR 4707,12    Com ,12 22 30.31,+25 50 46.0,4.81,,                                         STAR G0III,8530.0,,83.4013,0.49,,255046.0,260724.0,122230.3,121959.6,26.4,26.1232,,,1318.0,83.4,222.5,107700.0,4707,,222.505,3.0,AC  ,3.7,65.3,*   ,        ,0.014,-0.009,-0.011,184.36958,184.9982,1.0,SB2O       ,,0.33,35.0,,,82273.0,          ,G0III-IV+A3V      ,0.26,,5581     ,         ,,185.62629166666667,25.84611111111111,71428.57142857142,232968.5714285714,3.239789967850646,0.45109973772517886,-63973.759153055275,-6302.321524474761,31139.68046649722,Moderate,G
HR 1410,          ,04 26 57.00,-24 04 53.0,6.11,,                                            STAR A2,3230.0,,-41.6859,0.14,,-240453.0,-241133.0,42657.0,42450.7,-24.3,-24.1925,,,,-41.69,222.0,28312.0,1410,,222.003,,    ,0.2,0.4,*   ,D       ,0.019,-0.015,-0.003,65.68583,66.2112,-4.0,           ,,,,,,169455.0,          ,A2                ,,,         ,         ,,66.7375,-24.08138888888889,52631.57894736842,171661.05263157893,1.1647891095497156,-0.42029952456429004,18977.421917411586,44144.58918342475,-21475.469859546247,Faint,A
HR 2570,          ,06 54 08.50,-05 51 09.0,6.41,,                                           STAR A6V,5557.0,,-2.066,0.17,,-55109.0,-54720.0,65408.5,65141.4,-5.71667,-5.7888,,,,-2.07,218.45,50700.0,2570,,218.45,,    ,0.1,1.2,    ,D       ,0.003,-0.001,-0.02,102.31042,102.9224,17.0,           ,,,,,,133855.0,          ,A6Vn              ,0.16,,         ,         ,,103.53541666666668,-5.8525,333333.3333333333,1087186.6666666665,1.807033913257546,-0.10214539447296814,-77608.81867521555,322385.965464477,-33989.28723120938,Faint,A
HR 3922,          ,09 57 13.61,+57 25 05.9,5.93,,                                         STAR G5III,,,47.0176,0.89,,572506.0,573924.0,95713.6,95345.6,57.88333,57.6565,,,,47.02,155.9,85945.0,3922,,155.904,,    ,,,*   ,        ,0.007,-0.059,0.032,147.56417,148.4398,-44.0,V          ,,,,,,27438.0,          ,G5III             ,,,         ,         ,,149.30670833333332,57.418305555555555,142857.14285714284,465937.1428571428,2.6058936557315215,1.0021384828605964,-66152.00151153278,39267.709089334945,120374.92672562524,Moderate,G
HR 511 ,          ,01 47 44.81,+63 51 07.9,5.63,,                                           STAR K0V,,,1.6556,0.81,,635108.0,633612.0,14744.8,14410.7,63.35,63.6032,,,,1.66,129.08,10780.0,511,,129.088,,    ,3.1,91.1,*   ,        ,0.107,-0.255,0.582,25.12708,26.0445,3.0,V?         ,,0.39,,,,11983.0,          ,K0V               ,0.4,,         ,         ,,26.936708333333332,63.85219444444444,9345.794392523365,30481.869158878504,0.47013425006606085,1.1144310276791871,3671.7468674327747,1865.7423571513218,8389.347604286653,Moderate,K
HR 7826,40    Cyg ,20 27 34.30,+38 26 25.1,5.62,,                                           STAR A3V,,,-0.0239,0.06,,382625.0,381627.0,202734.3,202542.9,38.1,38.2741,,,,-0.02,77.26,195050.0,7826,,77.2596,,    ,,,    ,        ,0.021,-0.07,-0.023,305.96625,306.4288,0.0,V          ,,,133.0,,,70056.0,          ,A3V               ,0.06,,         ,         ,,306.8929166666666,38.440305555555554,47619.04761904762,155312.38095238095,5.356291846881914,0.6709098974171125,22390.737630355707,-29829.342297028987,29604.710818387925,Moderate,A
HR 4785,8Bet CVn  ,12 33 44.50,+41 21 27.0,4.26,,                                           STAR G0V,,,75.314,0.59,,412127.0,413759.0,123344.5,123119.1,41.9,41.633,,,470.0,75.32,136.1,109358.0,4785,,136.134,,    ,,,*   ,        ,0.117,0.292,-0.705,187.24833,187.8295,7.0,SB1O       ,,0.31,3.0,,,44230.0,          ,G0V               ,0.05,,5725     ,         ,,188.4354166666667,41.3575,8547.008547008547,27876.581196581195,3.288818448200732,0.7218245453935549,-6345.993833844709,-941.1034394268477,5647.481003043838,Moderate,G
HR 4937,48    Vir ,13 03 54.41,-03 39 47.9,6.59,,                                           STAR F0V,8759.0,,59.0617,0.29,,-33948.0,-32343.0,130354.4,130119.5,-3.11667,-3.3953,,,,59.06,308.99,113459.0,4937,,308.991,,    ,0.3,0.6,    ,D       ,0.005,-0.036,-0.035,194.68833,195.3313,3.0,V          ,,,109.0,,,139131.0,          ,F0V               ,0.11,,         ,         ,,195.97670833333333,-3.6633055555555556,200000.0,652312.0,3.4204388176372755,-0.0639367434510445,-191881.86674643058,-54936.83299120239,-12778.638221727506,Faint,F
HR 5085,          ,13 28 27.10,+59 56 44.9,5.4,,                                           STAR A1V,,,56.5743,-0.01,,595645.0,601215.0,132827.1,132636.6,60.45,60.204,,,500.0,56.57,114.52,117376.0,5085,,114.525,3.0,AC  ,3.3,182.3,*   ,        ,0.025,0.037,-0.08,201.19542,201.6524,-3.0,V          ,,,144.0,,,16080.0,          ,A1Vn              ,-0.02,,         ,         ,,202.11291666666668,59.94580555555555,40000.0,130462.4,3.527535856642256,1.046251679704753,-18559.223356387334,-7540.993392725752,34622.0832281738,Moderate,A
HR 8775,53Bet Peg ,23 03 46.51,+28 04 58.1,2.42,,                                          STAR M2II,16483.0,,-29.0449,1.67,,280458.0,274847.0,230346.5,230121.5,27.53333,27.8132,,,870.0,-29.05,95.74,217906.0,8775,,95.7487,3.0,AC  ,7.0,253.1,*   ,        ,0.022,0.137,0.189,344.73125,345.3397,9.0,V          ,,1.32,,,,90981.0,e         ,M2.5II-III        ,1.96,,Bet Peg  ,         ,,345.9437916666667,28.082805555555556,45454.545454545456,148252.72727272726,6.037858191416656,0.4901374201417998,38902.329112533014,-9739.98637882686,21397.597001527367,Bright,M
HR 9104,          ,00 04 42.00,+67 10 00.1,5.67,,                                         STAR K1III,,,4.7063,1.07,,671000.0,665319.0,442.0,205.9,66.6,66.8885,,,,4.71,118.41,225216.0,9104,,118.409,,    ,,,    ,        ,0.013,0.03,0.092,359.87542,0.5245,-27.0,           ,,,,,,10956.0,          ,K1III             ,0.93,,         ,         ,,1.175,67.16669444444445,76923.07692307692,250889.23076923075,0.020507618710933373,1.172279965736539,29843.830400260165,612.1117075230374,70895.21048428892,Moderate,K
HR 464 ,51    And ,01 37 59.59,+48 37 41.9,3.57,,                                         STAR K3III,,,-13.5295,1.28,,483742.0,482228.0,13759.6,13455.0,48.11667,48.3744,,,52.0,-13.53,130.81,9927.0,464,,130.815,,    ,,,*   ,        ,0.021,-0.113,0.065,22.9625,23.7291,16.0,V          ,,0.65,17.0,,,37375.0,          ,K3-III            ,1.45,,         ,         ,,24.498291666666667,48.628305555555556,47619.04761904762,155312.38095238095,0.4275758506972225,0.8487240416102948,28639.9560096785,13050.948645119235,35735.127750873726,Bright,K
HR 2667,          ,07 03 57.29,-43 36 29.2,5.54,,                                           STAR G3V,,,-16.2198,0.64,,-433629.0,-433156.0,70357.3,70224.7,-43.46667,-43.5323,,,,-16.22,254.09,53705.0,2667,,254.084,3.0,AB  ,1.2,21.0,*   ,        ,0.052,0.386,-0.105,105.22167,105.6029,86.0,SB         ,,0.34,,,,218421.0,          ,G3V               ,0.04,,         ,         ,,105.98870833333334,-43.608111111111114,19230.76923076923,62722.30769230769,1.8498519303526184,-0.7611051194644117,-3835.475603236469,13385.848838848879,-13263.885666258082,Moderate,G
HR 4028,          ,10 16 16.10,+17 44 25.1,6.55,,                                          STAR A9IV,7704.0,,53.0947,,,174425.0,175923.0,101616.1,101332.8,18.23333,17.9898,,,,53.09,219.37,88987.0,4028,,219.369,,    ,0.3,1.1,*   ,D       ,0.014,0.001,-0.006,152.70542,153.3868,-8.0,V          ,,,,,,99032.0,          ,A9IV              ,,,         ,R        ,,154.06708333333336,17.740305555555558,71428.57142857142,232968.5714285714,2.6889778731111473,0.3096267422542863,-61181.591934996286,29751.6335704317,21764.51066568893,Faint,A
HR 2891,66Alp Gem ,07 34 36.00,+31 53 17.9,1.98,,                                           STAR A1V,6175.0,,22.4798,0.03,,315318.0,315953.0,73436.0,73124.0,32.1,31.9982,,,,22.48,187.44,60179.0,2891,,187.441,6.0,AB  ,0.9,2.0,*   ,        ,0.067,-0.098,-0.171,112.05417,112.85,6.0,SB1O       ,,-0.01,14.0,,,,          ,A1V               ,0.01,,YY Gem   ,         ,,113.64999999999999,31.888305555555554,14925.373134328358,48679.99999999999,1.9835666948915553,0.556555924826444,-5083.686979169654,11608.476031062022,7884.552880982544,Very bright,A
HR 7959,          ,20 51 38.30,-62 25 45.1,6.28,,                                          STAR A2IV,,,-37.6239,0.15,,-622545.0,-623701.0,205138.3,204729.7,-62.78333,-62.6169,,,,-37.62,333.32,198160.0,7959,,333.318,,    ,0.2,2.4,*   ,D       ,0.009,-0.047,0.076,310.82333,311.8737,-16.0,           ,,,,,,254883.0,          ,A2-3IV-V          ,0.08,,         ,         ,,312.90958333333333,-62.42919444444444,111111.11111111112,362395.55555555556,5.46130249021024,-1.0895949924233077,35013.84015308012,-37666.74328530758,-98493.28129552276,Faint,A
HR 7264,41Pi  Sgr ,19 09 45.79,-21 01 25.0,2.89,,                                          STAR F2II,,,-13.2935,0.35,,-210125.0,-210619.0,190945.8,190647.4,-21.16667,-21.1053,,,720.0,-13.29,15.89,178524.0,7264,,15.8856,3.0,AB  ,0.0,0.1,*   ,        ,0.026,-0.035,0.0,285.95417,286.6975,-10.0,           ,,0.24,28.0,,,187756.0,          ,F2II              ,0.22,,11769    ,         ,,287.4407916666666,-21.02361111111111,38461.53846153846,125444.61538461538,5.016788219122411,-0.3669312345477523,10760.327687404324,-34250.77459358675,-13798.178453237751,Bright,F
HR 5447,28Sig Boo ,14 34 40.80,+29 44 42.0,4.46,,                                           STAR F2V,,,67.201,0.36,,294442.0,295747.0,143440.8,143230.8,30.16667,29.9631,,,1380.0,67.2,45.62,128167.0,5447,,45.6258,3.0,AB  ,5.3,237.1,*   ,        ,0.068,0.132,0.189,217.58125,218.1285,0.0,           ,,0.19,3.0,,,83416.0,          ,F2V               ,-0.08,,6717     ,         ,,218.67,29.745,14705.882352941175,47964.11764705882,3.816511475336,0.5191481860057133,-9968.921998097496,-7978.04617043068,7296.187310977621,Moderate,F
HR 1239,35Lam Tau ,04 00 40.80,+12 29 25.1,3.47,,                                           STAR B3V,,,-29.3757,-0.12,,122925.0,122101.0,40040.8,35754.3,12.2,12.3504,,,150.0,-29.38,178.37,25204.0,1239,,178.372,,    ,,,*   ,        ,0.002,-0.012,-0.006,58.78458,59.4764,18.0,SB2O       ,,-0.09,87.0,,,93719.0,          ,B3V+A4IV          ,-0.62,,Lam Tau  ,         ,,60.169999999999995,12.490305555555555,500000.0,1630780.0,1.050164610924988,0.21799695652458395,242827.71384021273,423486.7707893451,108137.21079049732,Bright,B
HR 5211,3    Cen  ,13 51 50.11,-32 59 40.9,6.06,,                                           STAR B8V,,,28.1883,-0.04,,-325941.0,-324453.0,135150.1,134856.3,-32.48333,-32.748,,,,28.19,317.28,120710.0,5211,,317.284,,    ,1.5,7.9,*   ,D       ,0.017,-0.027,-0.056,206.51583,207.2347,0.0,           ,,,180.0,,,204917.0,          ,B8V               ,-0.15,,         ,         ,,207.95879166666668,-32.99469444444445,58823.5294117647,191856.47058823527,3.62956562305228,-0.5758660537450369,-43578.21716069265,-23130.761111349733,-32033.02189868964,Faint,B
HR 1346,54Gam Tau ,04 19 47.59,+15 37 39.0,3.65,,                                         STAR K0III,,,-23.8155,0.99,,153739.0,153029.0,41947.6,41657.0,15.38333,15.5081,,,159.0,-23.82,179.08,27371.0,1346,,179.084,,    ,,,*   ,        ,0.028,-0.025,0.115,63.525,64.2377,39.0,SB1        ,,0.47,8.0,,,93868.0,          ,K0-IIIabCN1       ,0.82,,1553     ,         ,,64.94829166666666,15.627500000000001,35714.28571428571,116484.2857142857,1.1335615331289288,0.27275132885541387,14563.679216378054,31158.464064030988,9620.788373857933,Bright,K
HR 8684,48Mu  Peg ,22 50 00.19,+24 36 06.1,3.48,,                                         STAR G8III,,,-30.558,0.93,,243606.0,242012.0,225000.2,224735.7,24.06667,24.3367,,,862.0,-30.56,90.68,216131.0,8684,,90.6797,,    ,,,    ,        ,0.04,-0.042,0.147,341.29375,341.8989,14.0,           ,,0.47,7.0,,,90816.0,          ,G8+III            ,0.68,,         ,         ,,342.50079166666666,24.601694444444448,25000.0,81539.0,5.97776650527049,0.4293805696251528,21678.648139061952,-6834.922188147393,10407.692037369106,Bright,G
HR 5961,Iot1Nor   ,16 03 31.90,-57 46 31.1,4.63,,                                          STAR A7IV,,,-3.9183,0.24,,-574631.0,-573815.0,160331.9,155926.2,-57.48333,-57.6376,,,,-3.92,326.35,143474.0,5961,,326.345,3.0,AB  ,0.2,0.5,*   ,        ,0.023,-0.085,-0.124,238.84875,239.8594,-14.0,V          ,,,139.0,,,243279.0,          ,A7IV              ,0.09,,         ,         ,,240.8829166666667,-57.775305555555555,43478.260869565216,141806.9565217391,4.204200007640458,-1.008369308290216,-11281.427991419088,-20254.511896160413,-36781.01818281664,Moderate,A
HR 330 ,80    Psc ,01 08 22.20,+05 38 58.9,5.52,,                                         STAR F0III,,,-56.9672,0.34,,53859.0,52300.0,10822.2,10546.6,5.11667,5.3832,,,2073.0,-56.96,130.68,6763.0,330,,130.676,3.0,AC  ,3.8,159.3,*   ,        ,0.036,-0.185,-0.264,15.80417,16.4441,7.0,           ,,0.18,,,,109697.0,          ,F0III-IV          ,0.0,,410      ,         ,,17.0925,5.649694444444444,27777.77777777778,90598.88888888889,0.2983204023971308,0.09860576978718741,26421.90107573246,8124.652331108508,2734.612644311082,Moderate,F
HR 466 ,          ,01 37 37.70,-09 24 14.0,6.24,,                                           STAR F7V,,,-69.1894,0.53,,-92414.0,-93929.0,13737.7,13508.5,-9.9,-9.658,,,2109.0,-69.19,156.7,10009.0,466,,156.703,,    ,0.4,0.2,*   ,        ,0.024,0.093,0.259,23.15708,23.7854,48.0,V?         ,,,,,,129412.0,          ,F7V               ,0.0,,         ,         ,,24.407083333333333,-9.40388888888889,41666.666666666664,135898.3333333333,0.42598396497529933,-0.16412882360282233,37433.110778072645,16985.992468918543,-6808.038515864545,Faint,F
HR 1674,Zet Dor   ,05 05 30.60,-57 28 22.1,4.72,,                                           STAR F7V,,,-36.7158,0.52,,-572822.0,-573220.0,50530.6,50438.8,-57.6,-57.5389,,,189.0,-36.72,266.04,33262.0,1674,,266.034,,    ,,,    ,        ,0.085,0.115,-0.03,75.94875,76.1616,-2.0,           ,,0.29,0.0,,,233822.0,          ,F7V               ,-0.04,,         ,         ,,76.3775,-57.47280555555556,11764.70588235294,38371.294117647056,1.333038849441969,-1.0030896873029334,1489.8953248222372,6147.924606818029,-9919.250951973345,Moderate,F
HR 7913,Bet Pav   ,20 44 57.50,-66 12 11.2,3.42,,                                         STAR A7III,,,-36.0086,0.16,,-661211.0,-662304.0,204457.5,204028.4,-66.55,-66.3846,,,775.0,-36.01,328.96,197051.0,7913,,328.963,,    ,,,*   ,        ,0.035,0.012,-0.046,308.9875,310.1183,10.0,           ,,,86.0,,,254862.0,          ,A7III             ,0.12,,         ,         ,,311.2395833333333,-66.20311111111111,28571.42857142857,93187.42857142855,5.432155491701934,-1.1554622639525305,7599.656774899545,-8668.926512134318,-26142.330818868904,Bright,A
HR 566 ,Chi Eri   ,01 55 57.50,-51 36 32.0,3.7,,                                         STAR G8III,,,-62.6657,0.85,,-513632.0,-515111.0,15557.5,15404.5,-52.1,-51.853,,,68.0,-62.67,280.88,11937.0,566,,280.862,,    ,6.5,4.8,*   ,        ,0.058,0.292,0.681,28.01667,28.5187,-6.0,           ,,0.45,,,,232573.0,          ,G8IIIbCNIV        ,0.46,,671      ,         ,,28.989583333333332,-51.60888888888889,17241.379310344826,56233.79310344827,0.5059636779479395,-0.9007450344070291,9365.801267340732,5189.322705474054,-13513.617465442658,Bright,G
HR 1311,47    Tau ,04 13 56.40,+09 15 49.0,4.84,,                                         STAR G5III,3072.0,,-28.9358,0.8,,91549.0,90816.0,41356.4,41113.0,9.0,9.1379,,,,-28.94,183.6,26722.0,1311,,183.596,3.0,AB  ,2.2,1.2,*   ,        ,0.029,-0.038,-0.01,62.125,62.8041,-7.0,           ,,0.45,,,,111674.0,          ,G5III+A7V?        ,0.5,,         ,         ,,63.485,9.26361111111111,34482.75862068965,112467.58620689654,1.1080222756286,0.16168051451321916,15193.441104081818,30453.360117218173,5550.932091150913,Moderate,G
HR 2751,          ,07 18 31.90,+49 27 54.0,5.05,,                                         STAR A4III,,,24.5051,0.08,,492754.0,493323.0,71831.9,71444.2,49.63333,49.5563,,,,24.51,168.11,56169.0,2751,,168.107,,    ,,,    ,        ,0.008,0.014,-0.004,107.73375,108.6844,-12.0,V          ,,0.06,222.0,,,41681.0,          ,A4IIIn            ,0.09,,         ,         ,,109.63291666666666,49.465,125000.0,407695.0,1.9134553643978998,0.8633271144989951,-27295.731592797394,76516.18747586106,95001.13731410188,Moderate,A
HR 2927,25    Mon ,07 37 16.70,-04 06 40.0,5.13,,                                         STAR F6III,,,8.2611,0.44,,-40640.0,-35952.0,73716.7,73447.3,-3.88333,-3.9979,,,289.0,8.26,221.89,61064.0,2927,,221.894,3.0,AC  ,5.3,121.7,*   ,        ,0.028,0.017,-0.068,113.07625,113.697,46.0,           ,,,20.0,,,134899.0,          ,F6III             ,0.12,,3665     ,         ,,114.31958333333334,-4.111111111111111,35714.28571428571,116484.2857142857,1.995253128674701,-0.07175242480421132,-14670.22060402848,32461.349992067422,-2560.3882915047416,Moderate,F
